node_id,node_type,name,symbol,valid_from,valid_to,source_news_id,split,prediction_time_safe,attributes_json,dataset_version,graph_version,kg_layer,layered_release_version
news:a2aaf705fee428caf0e2ed6bb8592e3e,News,Người nhà lãnh đạo VPBank bán bớt cổ phiếu VPB,,2021-05-23,,a2aaf705fee428caf0e2ed6bb8592e3e,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1529"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/nguoi-nha-lanh-dao-vpbank-ban-bot-co-phieu-vpb-20210523143910476.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a2d2871265ce7b2277a185afb288c790,News,"Vinamilk không mua 17,5 triệu cổ phiếu quĩ vì giá đã bình ổn",,2020-07-01,,a2d2871265ce7b2277a185afb288c790,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1644"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/vinamilk-khong-mua-175-trieu-co-phieu-qui-vi-gia-da-binh-on-20200701023553797.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a2ff65ab9cf838358ca385dfcaaf7416,News,Gelex muốn chuyển nhượng toàn bộ 138 triệu cổ phiếu của Viglacera (VGC) cho công ty con,,2021-08-04,,a2ff65ab9cf838358ca385dfcaaf7416,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2116"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/gelex-muon-chuyen-nhuong-toan-bo-138-trieu-co-phieu-cua-viglacera-vgc-cho-cong-ty-con-20210804111636838.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a333df5de0e0fc0174e964e9e2bf2a63,News,"Mảng môi giới gặp khó, lợi nhuận Chứng khoán Bản Việt (VCSC) giảm 30% trong quý 2/2019",,2019-07-22,,a333df5de0e0fc0174e964e9e2bf2a63,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1707"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/mang-moi-gioi-gap-kho-loi-nhuan-chung-khoan-ban-viet-vcsc-giam-30-trong-quy-2-2019-20190722160333562.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a3ea06ae208989b1c70cf332b5e62d82,News,"Chứng khoán Bản Việt (VCI): Tăng vốn 1.674 tỷ, ""nhá hàng"" đang có đến 40.000 tỷ ""deal"" lớn và sẽ đẩy mạnh mảng IB trở lại",,2021-03-19,,a3ea06ae208989b1c70cf332b5e62d82,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4077"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chung-khoan-ban-viet-vci-tang-von-1674-ty-nha-hang-dang-co-den-4000-ty-deal-lon-va-se-day-manh-mang-ib-tro-lai-20210319074109673.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a40ca95740e9804dd617feb57443ffa2,News,"Khang Điền (KDH): Doanh thu chỉ bằng 1/6cùng kỳ, lợi nhuận vẫn tăng gấp rưỡi lên 300 tỷ nhờ thương vụ mua rẻ",,2022-05-01,,a40ca95740e9804dd617feb57443ffa2,validation,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1996"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/khang-dien-kdh-doanh-thu-chi-bang-1-6cung-ky-loi-nhuan-van-tang-gap-ruoi-len-300-ty-nho-thuong-vu-mua-re-20220429185519795.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a4967f6d2ceeb0f725a34680def305b3,News,"ASM giảm sâu, người nhà của CEO Sao Mai Group tranh thủ đăng ký mua 5 triệu cổ phiếu",,2019-08-20,,a4967f6d2ceeb0f725a34680def305b3,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""783"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/asm-giam-sau-nguoi-nha-cua-ceo-sao-mai-group-tranh-thu-dang-ky-mua-5-trieu-co-phieu-20190820094920467.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a49c1288d43c8ae84015d60b47602c8d,News,"PNJ đạt 721 tỷ LNST trong quý 1/2022, tăng 41% so với cùng kỳ",,2022-04-20,,a49c1288d43c8ae84015d60b47602c8d,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1267"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/pnj-dat-721-ty-lnst-trong-quy-1-2022-tang-41-so-voi-cung-ky-20220420121259632.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a4e22400e36f23032f67001cea55850f,News,"Giao dịch khối ngoại 12/11: Bán ròng hơn 180 tỉ đồng toàn thị trường, xả trăm tỉ cổ phiếu VNM",,2019-11-12,,a4e22400e36f23032f67001cea55850f,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""2138"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/giao-dich-khoi-ngoai-12-11-ban-rong-hon-180-ti-dong-toan-thi-truong-xa-tram-ti-co-phieu-vnm-20191112164525295.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a4f7e3e9642cbac95cd8a56d5716df00,News,"Sau 3 quý liên tiếp lỗ vài nghìn tỷ, Vietnam Airlines chỉ còn lỗ gần 400 tỷ trong quý 4",,2021-02-01,,a4f7e3e9642cbac95cd8a56d5716df00,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2014"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/sau-3-quy-lien-tiep-lo-vai-nghin-ty-vietnam-airlines-chi-con-lo-gan-400-ty-trong-quy-4-20210201185622756.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a519d16bc4f68fd3a11c958722e9e74a,News,Sản lượng bán hàng của Hòa Phát tăng 2 tháng liên tiếp dù thép xây dựng giảm 17% so với cùng kỳ vì giãn cách xã hội,,2021-09-08,,a519d16bc4f68fd3a11c958722e9e74a,train,True,"{""category"": ""doanh_nghiep"", ""content_length"": ""1853"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/san-luong-ban-hang-cua-hoa-phat-tang-3-thang-lien-tiep-du-thep-xay-dung-giam-17-so-voi-cung-ky-vi-gian-cach-xa-hoi-20210908120935627.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a5c4eb92a770428e468cf9667166ef62,News,"SSI Research dự báo danh mục ETF kỳ quý 1/2022: Thêm vào lượng lớn cổ phiếu NLG, VND, CEO, PVD, VIX; Fubon tăng tỷ trọng VHM, HPG, HDB và ACB",,2022-02-28,,a5c4eb92a770428e468cf9667166ef62,validation,True,"{""category"": ""chung_khoan"", ""content_length"": ""1817"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ssi-research-du-bao-danh-muc-etf-ky-quy-1-2022-them-vao-luong-lon-co-phieu-nlg-vnd-ceo-pvd-vix-fubon-tang-ty-trong-vhm-hpg-hdb-va-acb-20220228101558724.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a5da051ff95ed16150caedde32d1e776,News,"Hoàn tất phát hành ESOP, Masan Group tăng vốn lên 11.747 tỷ đồng",,2020-08-26,,a5da051ff95ed16150caedde32d1e776,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1788"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/hoan-tat-phat-hanh-esop-masan-group-tang-von-len-11747-ty-dong-20200826105755278.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a60a33dbeae888aa4b7ef0a292be7c58,News,"Masan huy động được 3,000 tỷ đồng từ phát hành trái phiếu",,2020-03-10,,a60a33dbeae888aa4b7ef0a292be7c58,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1813"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietstock.vn/2020/03/masan-huy-dong-duoc-3000-ty-dong-tu-phat-hanh-trai-phieu-3118-736198.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a691982d05840c1c8cb9cce12df6e79a,News,"DXG, VDS, TCO, TVB, IMP, VE1, SSG, TMS, HAH, ELC, MAC, FGL, LMC: Thông tin giao dịch lượng lớn cổ phiếu",,2021-06-16,,a691982d05840c1c8cb9cce12df6e79a,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""3417"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/dxg-vds-tco-tvb-imp-ve1-ssg-tms-hah-elc-mac-fgl-lmc-thong-tin-giao-dich-luong-lon-co-phieu-20210616080600048.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a6b78b571d8dba1d0af52475d1b0ac4d,News,"PENM III Germany bán hết 7 triệu cổ phiếu HPG, không còn là cổ đông của Tập đoàn Hòa Phát",,2021-03-10,,a6b78b571d8dba1d0af52475d1b0ac4d,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""1814"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/penm-iii-germany-ban-het-7-trieu-co-phieu-hpg-khong-con-la-co-dong-cua-tap-doan-hoa-phat-20210310082645338.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a6bd8c52206252b69cbfff8c938c286a,News,"Phiên 15/2: Khối ngoại quay đầu mua ròng khớp lệnh hơn 1.000 tỷ đồng trên HOSE, tâm điểm STB, MSN",,2022-02-15,,a6bd8c52206252b69cbfff8c938c286a,validation,True,"{""category"": ""ngan_hang"", ""content_length"": ""3561"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/phien-15-2-khoi-ngoai-quay-dau-mua-rong-khop-lenh-hon-1000-ty-dong-tren-hose-tam-diem-stb-msn-20220215161029067.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a6ce94c90e60c7acab24c3086f03e587,News,"Phiên 4/6: Khối ngoại bán ròng hơn 150 tỷ đồng, tập trung “xả” HPG và E1VFVN30",,2020-06-04,,a6ce94c90e60c7acab24c3086f03e587,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""833"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/phien-4-6-khoi-ngoai-ban-rong-hon-150-ty-dong-tap-trung-xa-hpg-va-e1vfvn30-20200604151904011.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a6d042b7b85f55373b5d46406b5a86f5,News,Nhóm quỹ thuộc Dragon Capital chi 600 tỷ đồng mua cổ phiếu MWG phiên “hở room”,,2022-04-15,,a6d042b7b85f55373b5d46406b5a86f5,validation,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2178"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/nhom-quy-thuoc-dragon-capital-chi-600-ty-dong-mua-co-phieu-mwg-phien-ho-room-20220415171118599.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a6d7f04040eb19d5ea6684a29e78c718,News,"NĐT cá nhân bán ròng hơn 770 tỷ đồng trên HOSE trong tháng VN-Index hồi phục mạnh mẽ, tâm điểm SSI, VNM",,2022-09-06,,a6d7f04040eb19d5ea6684a29e78c718,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""3682"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/ndt-ca-nhan-ban-rong-hon-770-ty-dong-tren-hose-trong-thang-8-tam-diem-ssi-vnm-202295214255525.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a721c941026b78e401a42e058a104759,News,"Dòng tiền thông minh 7/6: NĐT cá nhân mua ròng gần 250 tỷ đồng phiên đầu tuần, tâm điểm STB, HPG",,2022-06-07,,a721c941026b78e401a42e058a104759,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""3122"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/dong-tien-thong-minh-76-ndt-ca-nhan-mua-rong-gan-250-ty-dong-phien-dau-tuan-tam-diem-stb-hpg-20226781144965.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a7b800c3adf7df13444662faf56e9102,News,"Ông Nguyễn Văn Tuấn vừa mua hơn 29 triệu cổ phiếu VIX, trở thành cổ đông lớn",,2021-10-12,,a7b800c3adf7df13444662faf56e9102,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1339"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/ong-nguyen-van-tuan-vua-mua-hon-29-trieu-co-phieu-vix-tro-thanh-co-dong-lon-2021101208453133.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a7c254603a34ec30b67d969345a7d429,News,"Dòng vốn ngoại tiếp tục rút ròng gần 3.200 tỷ đồng trong tháng 11, 'xả' mạnh MSN và HPG",,2020-12-01,,a7c254603a34ec30b67d969345a7d429,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""3128"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/dong-von-ngoai-tiep-tuc-rut-rong-gan-3200-ty-dong-trong-thang-11-xa-manh-msn-va-hpg-20201201160119712.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a8329430d71fe1d328dd9fd06aa13dbe,News,"Chứng khoán Bản Việt muốn thoái hết hơn 29 triệu cổ phiếu DIG, dự tính lãi gần 130 tỉ đồng",,2020-11-24,,a8329430d71fe1d328dd9fd06aa13dbe,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1961"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/chung-khoan-ban-viet-muon-thoai-het-hon-29-trieu-co-phieu-dig-du-tinh-lai-gan-130-ti-dong-20201124145810917.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a88bb3570aa7dc19096dabe6587aa12b,News,"Sau nhiều lần thoái vốn bất thành, VI Fund II lại đăng ký mua hơn 16 triệu cổ phần Gemadept",,2020-07-29,,a88bb3570aa7dc19096dabe6587aa12b,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1474"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/sau-nhieu-lan-thoai-von-bat-thanh-vi-fund-ii-lai-dang-ky-mua-hon-16-trieu-co-phan-gemadept-20200729174101033.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a8ca4619de3eb3190d77c9a4e6c6bbe6,News,Norges Bank và Samsung Vietnam Securities bán bớt cổ phiếu MWG của Thế giới di động trong bối cảnh cổ phiếu lao dốc,,2019-11-30,,a8ca4619de3eb3190d77c9a4e6c6bbe6,train,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""1129"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/norges-bank-va-samsung-vietnam-securities-ban-bot-co-phieu-mwg-cua-the-gioi-di-dong-trong-boi-canh-co-phieu-lao-doc-20191130101932471.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a8e5a0d1b909f12266a8181902e43299,News,"Giám đốc Tư vấn Chứng khoán HSC: Nói không với ""bắt đáy"" và luôn tuân thủ một ""công thức kinh điển"" để kiếm lời trong chứng khoán",,2022-01-20,,a8e5a0d1b909f12266a8181902e43299,validation,True,"{""category"": ""phap_ly"", ""content_length"": ""3348"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/giam-doc-tu-van-chung-khoan-hsc-noi-khong-voi-bat-day-va-luon-tuan-thu-mot-cong-thuc-kinh-dien-de-kiem-loi-trong-chung-khoan-20220120104540592.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:a94799de5716657e5271b7f56c4ff391,News,VPBank cân nhắc mua một Công ty chứng khoán,,2021-11-05,,a94799de5716657e5271b7f56c4ff391,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1484"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vpbank-can-nhac-mua-mot-cong-ty-chung-khoan-2021110510590906.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:aa4e6171a7b0f5c4cc4e08309a6e054a,News,"Vinamilk: Doanh thu quý III/2022 ổn định ở mức cao, chi nhánh nước ngoài tăng trưởng ấn tượng",,2022-10-28,,aa4e6171a7b0f5c4cc4e08309a6e054a,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""5080"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vinamilk-doanh-thu-quy-iii-2022-on-dinh-o-muc-cao-chi-nhanh-nuoc-ngoai-tang-truong-an-tuong-2022102819414978.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ab2471503e522e4f793942f3f99494d6,News,Chứng khoán HSC (HCM) chi hơn 213 tỷ đồng trả nốt cổ tức còn lại năm 2019,,2020-06-27,,ab2471503e522e4f793942f3f99494d6,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1229"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chung-khoan-hsc-hcm-chi-hon-213-ty-dong-tra-not-co-tuc-con-lai-nam-2019-20200626165257716.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ab2c45ae88848982a113dc93313c3aee,News,"CEO Gelex định mua 29 triệu cổ phiếu VIX, giá 10.000 đồng/cp",,2021-09-16,,ab2c45ae88848982a113dc93313c3aee,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2329"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/ceo-gelex-dinh-mua-29-trieu-co-phieu-vix-gia-10000-dong-cp-20210916102913021.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ab510e8cacd1ab28b24b21f65314b273,News,"PNJ dự kiến phát hành 2.6 triệu cp ESOP, trả cổ tức 2019 tỷ lệ 18%",,2020-03-11,,ab510e8cacd1ab28b24b21f65314b273,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""2686"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietstock.vn/2020/03/pnj-du-kien-phat-hanh-26-trieu-cp-esop-tra-co-tuc-2019-ty-le-18-737-736600.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:abbb46c28c0bdfa36cda2d4260358766,News,"VPB, PAN, NHH, CSC, SZB, THB, VRG, AGG, TTZ: Thông tin giao dịch lượng lớn cổ phiếu",,2021-07-30,,abbb46c28c0bdfa36cda2d4260358766,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2340"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/vpb-pan-nhh-csc-szb-thb-vrg-agg-ttz-thong-tin-giao-dich-luong-lon-co-phieu-20210730080349337.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ac5f80540d461eaae37fc40cc6ae5e5d,News,10 cổ phiếu tăng/giảm mạnh nhất tuần: HTN và DGW bứt phá,,2020-11-08,,ac5f80540d461eaae37fc40cc6ae5e5d,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4254"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/10-co-phieu-tang-giam-manh-nhat-tuan-htn-va-dgw-but-pha-20201108163753584.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:acaab11cf406193f39568ae0afbfd35c,News,Cơ điện lạnh REE dự chi gần 500 tỷ đồng tạm ứng cổ tức năm 2019,,2020-02-11,,acaab11cf406193f39568ae0afbfd35c,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""1168"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/co-dien-lanh-ree-du-chi-gan-500-ty-dong-tam-ung-co-tuc-nam-2019-20200211101823861.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:acab07e568f21a2138a4f22806a93e33,News,"Giao dịch lớn cổ phiếu SVN, HSG, BAF, VAB, HTT, CAA",,2022-10-19,,acab07e568f21a2138a4f22806a93e33,test,True,"{""category"": ""ngan_hang"", ""content_length"": ""1546"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/giao-dich-lon-co-phieu-svn-hsg-baf-vab-htt-caa-20221019183558128.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:acc6d6a4328a0bd5e9d9be931fdd8e26,News,"Giá nguyên liệu tăng mạnh, Thép Hoà Phát tiếp tục điều chỉnh tăng giá bán",,2022-03-06,,acc6d6a4328a0bd5e9d9be931fdd8e26,validation,True,"{""category"": ""doanh_nghiep"", ""content_length"": ""1518"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/gia-nguyen-lieu-tang-manh-thep-hoa-phat-tiep-tuc-dieu-chinh-tang-gia-ban-2022030610412851.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:acde322dcdc58c63dba5857090d02096,News,"Chuyển động quỹ đầu tư tuần 2-8/11: Dragon mua ACB, quỹ KIM bán NKG",,2020-11-09,,acde322dcdc58c63dba5857090d02096,train,True,"{""category"": ""co_tuc_phat_hanh"", ""content_length"": ""4275"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/chuyen-dong-quy-dau-tu-tuan-2-8-11-dragon-mua-acb-quy-kim-ban-nkg-20201109103234162.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:aceee51c234a7cca06e43c6eec39a106,News,Vietjet thu 2.350 tỷ từ bán cổ phiếu quỹ,,2021-04-28,,aceee51c234a7cca06e43c6eec39a106,train,True,"{""category"": ""chung_khoan"", ""content_length"": ""881"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/vietjet-thu-2350-ty-tu-ban-co-phieu-quy-20210428154803322.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ad0fef41d4a67d7588d1b2226c6506d6,News,"Cổ phiếu tâm điểm ngày 8/1: MPC, GAS, PVS",,2020-01-07,,ad0fef41d4a67d7588d1b2226c6506d6,train,True,"{""category"": ""ngan_hang"", ""content_length"": ""2779"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://vietnambiz.vn/co-phieu-tam-diem-ngay-8-1-mpc-gas-pvs-20200107210919133.htm""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
news:ad162dccc5e6bfe47f2c2977e590c018,News,Sở Giao dịch Chứng khoán Tp.HCM vẫn là thành viên chính thức của Liên đoàn các Sở GDCK thế giới (WFE),,2022-11-28,,ad162dccc5e6bfe47f2c2977e590c018,test,True,"{""category"": ""ket_qua_kinh_doanh"", ""content_length"": ""2185"", ""publication_time_resolution"": ""DATE_ONLY"", ""url"": ""https://cafef.vn/so-giao-dich-chung-khoan-viet-nam-vnx-tro-lai-lam-thanh-vien-chinh-thuc-cua-lien-doan-cac-so-gdck-the-gioi-wfe-2022112811111059.chn""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,CORE,FINNEXUS_LAYERED_KG_V3_0
