edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,kg_layer,quality_tier,validation_basis,allowed_use,layered_release_version
edge:e4f0069fa2fa56a6efae89fb,stock:DGC,RELATED_TO,stock:DPM,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Hóa chất"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:ed5826c52867d61f8a569947,stock:KDH,RELATED_TO,stock:VIC,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:ee2404f047c3f0812f65b5b5,stock:VIC,RELATED_TO,stock:VRE,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:f289629738b4a8f3a641ba6d,stock:ACB,RELATED_TO,stock:BID,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:f2d6359b664d3ac68012d291,stock:ACB,RELATED_TO,stock:MBB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:f3c79bb9c720e998dd530418,stock:TCB,RELATED_TO,stock:VPB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:f46fe9a9ea44c430fae2df00,stock:NVL,RELATED_TO,stock:VIC,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Bất động sản"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:fa0de4c19669cfbcab9e8977,stock:ACB,RELATED_TO,stock:VPB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:fc127a192aefb513c00eccf6,stock:HCM,RELATED_TO,stock:VIX,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Chứng khoán"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
edge:fc6f22a147cd3f8e042a8cde,stock:STB,RELATED_TO,stock:VPB,,,,,,True,,,,MEDIUM,DERIVED_SAME_INDUSTRY,DERIVED_REFERENCE_RELATION,"{""basis"": ""SAME_INDUSTRY"", ""industry"": ""Ngân hàng"", ""symmetric"": true, ""temporal_assumption"": ""REFERENCE_SNAPSHOT_ASSUMED_VALID_2019_2022""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,DERIVED,DERIVED_REFERENCE_NOT_INDEPENDENTLY_VALIDATED,Derived from same-industry reference mapping.,EXPLORATORY_QUERY_ONLY,FINNEXUS_LAYERED_KG_V3_0
