edge_id,source_node_id,relation_type,target_node_id,event_time,available_at,valid_from,valid_to,split,prediction_time_safe,source_news_id,source_url,evidence_text,confidence,extraction_method,review_status,attributes_json,dataset_version,graph_version,semantic_sample_id,event_type,event_type_detail,sentiment,impact_level,affected_scope,semantic_release_group,semantic_quality_tier,evidence_completeness_score,manual_review_priority,semantic_correctness_status,default_semantic_query_enabled,semantic_quality_release,validation_basis,allowed_use
edge:850097b103afb6399535a41e,event:3e5f43e086790c53f729,HAS_SENTIMENT,sentiment:NEUTRAL,2021-12-25,2021-12-25,2021-12-25,,validation,True,dc054e55b248d8e11580d5cf65e74d3b,https://cafef.vn/nam-but-pha-ngoan-muc-cua-vndirect-tro-thanh-bluechip-ty-do-loi-nhuan-cao-nhat-lich-su-20211224153350275.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=STOCK_ISSUANCE; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""3e5f43e086790c53f729""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,3e5f43e086790c53f729,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:852265671e7d5f761fda5930,event:b27bdbc85e1853d9b174,HAS_SENTIMENT,sentiment:POSITIVE,2019-07-08,2019-07-08,2019-07-08,,train,True,f2f8cb6568dead060f55eeb5662cfb46,https://cafef.vn/ssi-research-uoc-tinh-loi-nhuan-quy-2-cua-25-doanh-nghiep-niem-yet-20190708164314437.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=PROFIT_GROWTH; symbol=SSI,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""b27bdbc85e1853d9b174""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,b27bdbc85e1853d9b174,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:85282741a127f9e099b2315e,event:e21acbcd376b8924fd05,AFFECTS,stock:FPT,2019-07-19,2019-07-19,2019-07-19,,train,True,69c4b544ae0e9c908bd840dda5e8ea1b,https://cafef.vn/fpt-retail-6-thang-dau-nam-dat-158-ty-dong-lnst-doanh-thu-online-tang-truong-41-20190719083350312.chn,TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""e21acbcd376b8924fd05""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,e21acbcd376b8924fd05,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:854abf6064183f8d54db9d5b,news:7aad0531b892e0a7add1f8ad019a99c2,CONTAINS_EVENT,event:e07b9c1209623c54f656,2019-04-01,2019-04-01,2019-04-01,,train,True,7aad0531b892e0a7add1f8ad019a99c2,https://cafef.vn/khong-chi-cho-hagl-muon-hang-ngan-ty-bau-duc-con-cam-ket-co-du-kha-nang-tu-thuc-hien-toan-bo-nghia-vu-trong-vu-kien-voi-fpt-capital-20190331003816695.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=LEGAL_RISK; symbol=FPT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""LEGAL_REGULATORY"", ""event_type_detail"": ""LEGAL_RISK"", ""sample_id"": ""e07b9c1209623c54f656""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,e07b9c1209623c54f656,LEGAL_REGULATORY,LEGAL_RISK,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:858883663014db467a985d78,event:c8c147141c39e357cf33,HAS_SENTIMENT,sentiment:NEUTRAL,2022-09-07,2022-09-07,2022-09-07,,test,True,c14c6d1393fe691674f9a1c703acf51b,https://vietnambiz.vn/thang-8-to-chuc-trong-nuoc-tiep-tuc-ban-rong-hon-1360-ty-dong-tap-trung-xa-plx-hpg-20229613295384.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_COMPANY|TARGET_CONTEXT; score=15; event=MACRO_POLICY; symbol=HPG,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""c8c147141c39e357cf33""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c8c147141c39e357cf33,MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:85953015faad7ced0305b248,event:631cac3b5a48d4801014,AFFECTS,stock:GEX,2022-05-10,2022-05-10,2022-05-10,,validation,True,95bb5553ffed2c3529ad70407e53f8a2,https://cafef.vn/gelex-gex-bat-ngo-sua-tai-lieu-co-dong-du-kien-chi-426-ty-dong-tra-co-tuc-nam-2021-20220509222225763.chn,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""HIGH"", ""relation_directness"": ""TITLE_ENTITY_MENTION"", ""sample_id"": ""631cac3b5a48d4801014""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,631cac3b5a48d4801014,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:85b71ba33dd9ffb218ab0ceb,event:19687a15d6b5eaf834d2,HAS_SENTIMENT,sentiment:NEUTRAL,2020-03-06,2020-03-06,2020-03-06,,train,True,0a15e71a84ea0afd12d29c2b8e28b44a,https://vietstock.vn/2020/03/nhip-dap-thi-truong-0603-msn-tran-vn-index-ve-gan-tham-chieu-1636-735473.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=MARKET_TRADING; symbol=MSN,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""19687a15d6b5eaf834d2""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,19687a15d6b5eaf834d2,MARKET_TRADING,MARKET_TRADING,NEUTRAL,MODERATE,MARKET,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:85ced093b37b15cfc6e40a6a,news:d54948a1589372ac4c4721007f8d0dfa,CONTAINS_EVENT,event:96dc341fbb9f17f27f07,2019-12-01,2019-12-01,2019-12-01,,train,True,d54948a1589372ac4c4721007f8d0dfa,https://cafef.vn/vcsc-dau-tu-san-bay-long-thanh-giup-dam-bao-tang-truong-dai-han-cua-acv-nhung-se-tac-dong-den-dong-tien-trong-tuong-lai-20191201100716609.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=PROJECT_EXPANSION; symbol=VCI,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""PROJECT_EXPANSION"", ""sample_id"": ""96dc341fbb9f17f27f07""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,96dc341fbb9f17f27f07,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:86459634c3ae7871b2b739c2,event:108489f5ca8e0255af93,AFFECTS,stock:SSI,2021-05-22,2021-05-22,2021-05-22,,train,True,0d4423f2343b9cc93e0f1136ac8ec3ad,https://vietnambiz.vn/dhdcd-chung-khoan-ssi-du-bao-vn-index-quanh-1400-diem-nam-2021-se-co-nhieu-thuong-vu-huy-dong-von-khung-20210522133604752.htm,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""108489f5ca8e0255af93""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,108489f5ca8e0255af93,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:86a3f5c95db242b32069126f,event:fabe0cec37061961f9f5,HAS_SENTIMENT,sentiment:POSITIVE,2020-03-02,2020-03-02,2020-03-02,,train,True,b4e656e720b2414a14b43073f6031a52,https://cafef.vn/vcsc-viec-tang-toc-mo-rong-chuoi-nha-thuoc-anh-huong-den-loi-nhuan-cua-fpt-retail-20200229120051192.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=PROJECT_EXPANSION; symbol=FPT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""fabe0cec37061961f9f5""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,fabe0cec37061961f9f5,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:86f49c55ee3df523eab7b094,event:e7bac02520d3d8621f5a,AFFECTS,stock:MSN,2021-09-27,2021-09-27,2021-09-27,,train,True,c2e855ab154591ccc4f5573af8f8a727,https://cafef.vn/masan-msn-nhom-noi-bo-da-mua-vao-hon-2-trieu-co-phieu-tang-so-huu-len-5065-von-20210927154257615.chn,TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""e7bac02520d3d8621f5a""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,e7bac02520d3d8621f5a,CORPORATE_ACTION,LEADERSHIP_CHANGE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:8739eed222b5033873f4f5dc,news:a4f7e3e9642cbac95cd8a56d5716df00,CONTAINS_EVENT,event:c2dc14f84933f3a9e897,2021-02-01,2021-02-01,2021-02-01,,train,True,a4f7e3e9642cbac95cd8a56d5716df00,https://cafef.vn/sau-3-quy-lien-tiep-lo-vai-nghin-ty-vietnam-airlines-chi-con-lo-gan-400-ty-trong-quy-4-20210201185622756.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY; score=11; event=STOCK_ISSUANCE; symbol=HVN,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""c2dc14f84933f3a9e897""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,c2dc14f84933f3a9e897,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:8748a882e960fba3902f75d7,event:a8202cef6bd481c363fc,HAS_SENTIMENT,sentiment:NEUTRAL,2022-09-17,2022-09-17,2022-09-17,,test,True,c3b02638bbcd106016fbfc03aad2a9ac,https://vietnambiz.vn/khoi-ngoai-ban-rong-hon-1000-ty-dong-tuan-quy-etf-co-cau-danh-muc-xa-manh-nhat-cp-stb-2022917134913239.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|BODY_TICKER|TARGET_CONTEXT; score=13; event=MACRO_POLICY; symbol=STB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""a8202cef6bd481c363fc""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,a8202cef6bd481c363fc,MACRO_POLICY,MACRO_POLICY,NEUTRAL,MODERATE,MARKET,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,CRITICAL,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:878a86deb3bc17988b732b1b,news:6de1b4b0aa41c7e87db2136dfc5502ef,CONTAINS_EVENT,event:db3b56ca74a160bb46cd,2021-06-21,2021-06-21,2021-06-21,,train,True,6de1b4b0aa41c7e87db2136dfc5502ef,https://cafef.vn/yeu-to-nao-lam-nen-thanh-cong-cua-vcsc-co-phieu-chung-khoan-thi-gia-cao-nhat-thi-truong-20210621142446007.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_GROWTH; symbol=VCI,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""PROFIT_GROWTH"", ""sample_id"": ""db3b56ca74a160bb46cd""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,db3b56ca74a160bb46cd,BUSINESS_RESULT,PROFIT_GROWTH,POSITIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:87c27b66b98d0bdffcad5635,news:a94799de5716657e5271b7f56c4ff391,CONTAINS_EVENT,event:8cd91d66382412b118a9,2021-11-05,2021-11-05,2021-11-05,,train,True,a94799de5716657e5271b7f56c4ff391,https://cafef.vn/vpbank-can-nhac-mua-mot-cong-ty-chung-khoan-2021110510590906.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_ALIAS; score=11; event=DIVIDEND; symbol=VPB,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""DIVIDEND"", ""sample_id"": ""8cd91d66382412b118a9""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,8cd91d66382412b118a9,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:87f8a9afa9b260973da3cad6,news:88ac06542b6ec2fdd37f4f1964249ad6,CONTAINS_EVENT,event:bbf6975517df93a40a64,2020-11-24,2020-11-24,2020-11-24,,train,True,88ac06542b6ec2fdd37f4f1964249ad6,https://vietnambiz.vn/me-ceo-gelex-da-mua-15-trieu-co-phieu-gex-20201124101811389.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_COMPANY|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=24; event=STOCK_ISSUANCE; symbol=GEX,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""bbf6975517df93a40a64""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,bbf6975517df93a40a64,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:87fb71654d47181677c65d86,event:fe241822ef4b2b299772,HAS_SENTIMENT,sentiment:POSITIVE,2020-07-24,2020-07-24,2020-07-24,,train,True,c4860dc362e1635eeca5cf5d8e6a6959,https://cafef.vn/dam-phu-my-dpm-chi-tiep-hon-270-ty-dong-tra-co-tuc-cho-co-dong-20200723182558971.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER; score=20; event=DIVIDEND; symbol=DPM,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""sample_id"": ""fe241822ef4b2b299772""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,fe241822ef4b2b299772,CORPORATE_ACTION,DIVIDEND,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:87fe18f48c5fd2b8d452be6c,event:d70a7b5a503fc36dd50f,AFFECTS,stock:REE,2022-08-09,2022-08-09,2022-08-09,,test,True,e9c7ebf68d4baaa25250fc7d65fac21c,https://vietnambiz.vn/co-phieu-tam-diem-108-ree-tng-hbc-20228918493611.htm,TITLE_TICKER|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""d70a7b5a503fc36dd50f""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,d70a7b5a503fc36dd50f,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:88271be274c0ee68b1a8d441,event:5e68c2594e50a5b81a86,AFFECTS,stock:MWG,2021-11-22,2021-11-22,2021-11-22,,train,True,0e27b0b3e97450f0a9fe3e6e48f7cef4,https://cafef.vn/tim-dong-luc-tang-truong-the-gioi-di-dong-mwg-mo-ban-ca-trang-suc-20211121182800118.chn,TITLE_TICKER|TITLE_ALIAS|BODY_ALIAS|BODY_TICKER|TARGET_CONTEXT,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""affected_scope"": ""STOCK_SPECIFIC"", ""impact_level"": ""MODERATE"", ""relation_directness"": ""TITLE_TICKER_WITH_TARGET_CONTEXT"", ""sample_id"": ""5e68c2594e50a5b81a86""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,5e68c2594e50a5b81a86,BUSINESS_RESULT,PROJECT_EXPANSION,POSITIVE,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:882bb72f2b7181cf2f94d361,news:39c361d82a5c3a38d4918fd1aef0630a,CONTAINS_EVENT,event:8faf3bca7913878b6d6d,2020-11-17,2020-11-17,2020-11-17,,train,True,39c361d82a5c3a38d4918fd1aef0630a,https://cafef.vn/quoc-hoi-thong-qua-ke-hoach-giai-cuu-vietnam-airlines-duoc-phep-chao-ban-co-phieu-du-hoat-dong-kinh-doanh-thua-lo-20201117174358038.chn,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY; score=11; event=STOCK_ISSUANCE; symbol=HVN,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""CORPORATE_ACTION"", ""event_type_detail"": ""STOCK_ISSUANCE"", ""sample_id"": ""8faf3bca7913878b6d6d""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,8faf3bca7913878b6d6d,CORPORATE_ACTION,STOCK_ISSUANCE,NEUTRAL,MODERATE,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
edge:88912b37dd4f847875b5034e,news:eb59b69e80a0ccdfeb2ebeb81643f19d,CONTAINS_EVENT,event:8b6503c7338fd5e03ec4,2021-03-12,2021-03-12,2021-03-12,,train,True,eb59b69e80a0ccdfeb2ebeb81643f19d,https://vietnambiz.vn/vndirect-dat-chi-tieu-lai-nghin-ty-dong-lo-ngai-rui-ro-giam-gia-thi-truong-lien-quan-den-ky-thuat-he-thong-giao-dich-20210312075205864.htm,WEAK_RULE_V3; tier=HIGH_PRECISION; entity=TITLE_ALIAS|BODY_COMPANY|BODY_TICKER|TARGET_CONTEXT; score=17; event=PROFIT_DECLINE; symbol=VND,HIGH,WEAK_RULE_V3_ENTITY_TIERED,AUTO_EXTRACTED_UNREVIEWED,"{""event_type"": ""BUSINESS_RESULT"", ""event_type_detail"": ""PROFIT_DECLINE"", ""sample_id"": ""8b6503c7338fd5e03ec4""}",FINNEXUS_RESEARCH_DATASET_V17_1,FINNEXUS_TEMPORAL_KG_V1_0,8b6503c7338fd5e03ec4,BUSINESS_RESULT,PROFIT_DECLINE,NEGATIVE,HIGH,STOCK_SPECIFIC,INFORMATIVE_CANDIDATE,EXPERIMENTAL_INFORMATIVE_UNVALIDATED,100,HIGH,NOT_INDEPENDENTLY_VALIDATED,True,FINNEXUS_SEMANTIC_QUALITY_V4_0,Entity link pipeline passed precision gate; exact semantic labels remain unvalidated.,EXPLORATORY_QUERY_AND_ABLATION_ONLY
